Id,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalFinishedSF,HouseAge,RemodelAge,OverallQualCond,TotalPorchSF,TotalGarageSize,OverallGrade,BathsPerBed,LotFrontageToLotArea,NeighborhoodMedianPrice
1298,180,RM,35.0,3675,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,547,GasA,Gd,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,TA,5,Typ,0,None,Basment,2005.0,Fin,2,525,TA,TA,Y,0,44,0,0,0,0,None,None,0,6,2006,New,Partial,140000,1619,1619,1,0,30,44,527,12030,1.0,0.009523809523809525,121750.0
1300,20,RL,75.0,7500,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1959.0,RFn,1,305,TA,TA,Y,218,0,0,0,0,0,GdPrv,None,0,5,2010,WD,Normal,154000,2492,2492,51,16,35,0,306,9795,0.5,0.01,140000.0
1301,60,RL,69.0,10762,None,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,978,GasA,Ex,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2,490,TA,TA,Y,0,0,0,0,0,0,None,None,0,5,2009,WD,Normal,225000,2961,2677,10,10,35,0,492,13993,0.8333333333333334,0.006411447686303661,181000.0
1302,70,RL,69.0,7500,None,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,771,GasA,Fa,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,213,TA,TA,P,0,0,0,0,224,0,None,None,0,11,2009,WD,Normal,177500,2265,2041,67,59,42,224,214,11652,0.3333333333333333,0.0092,200624.0
1303,60,RL,92.0,10120,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,1165,GasA,Ex,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,844,TA,TA,Y,309,78,0,0,0,0,None,None,0,12,2006,WD,Normal,290000,3691,3266,12,12,40,78,847,15952,0.625,0.00909090909090909,301500.0
1304,20,RL,73.0,8688,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,1616,GasA,Ex,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3,834,TA,TA,Y,208,59,0,0,0,0,None,None,0,4,2006,WD,Normal,232000,3232,1616,1,1,35,59,837,14035,0.6666666666666666,0.008402394106813996,225500.0
1305,160,RM,32.0,3363,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,Ex,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,None,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,None,None,0,4,2006,WD,Normal,130000,2684,1708,2,2,35,40,382,14028,0.6666666666666666,0.00951531370799881,121750.0
1306,20,RL,108.0,13173,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,1652,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2,840,TA,TA,Y,404,102,0,0,0,0,None,None,0,11,2009,WD,Normal,325000,3304,3224,3,2,45,102,842,18054,1.0,0.008198588020951946,315000.0
1307,120,RL,48.0,6955,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,Ex,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,35,0,0,0,0,None,None,0,9,2006,New,Partial,202500,2736,1368,1,0,35,35,476,14035,1.0,0.006901509705248023,315000.0
1308,20,RL,60.0,8072,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,990,GasA,Ex,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,TA,5,Typ,0,None,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,64,0,0,0,0,None,None,0,5,2009,WD,Normal,138000,1980,1736,15,14,25,64,482,9970,0.3333333333333333,0.007433102081268583,197200.0
1309,20,RM,100.0,12000,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,Ex,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,None,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,36,0,0,0,0,GdWo,None,0,5,2008,WD,Normal,147000,2046,1874,60,3,35,36,530,9740,0.5,0.008333333333333333,119000.0
1310,20,RL,69.0,7153,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,Gd,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,51,0,0,0,0,GdWo,None,0,6,2008,WD,Normal,179200,2572,2494,17,17,30,51,498,11946,0.6666666666666666,0.00964630225080386,179900.0
1311,20,RL,100.0,17500,None,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,TA,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,207,162,0,0,0,None,None,0,5,2010,WD,Normal,335000,3804,3308,51,8,56,369,569,13713,0.6666666666666666,0.005714285714285714,200624.0
1312,20,RL,68.0,8814,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,1274,GasA,Ex,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,98,0,0,0,0,None,None,0,1,2007,New,Partial,203000,2548,2199,2,0,35,98,510,14035,0.6666666666666666,0.007714998865441343,197200.0
1313,60,RL,69.0,9572,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,1453,GasA,Ex,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,0,0,0,0,0,None,None,0,6,2007,WD,Normal,302000,4263,3292,17,17,40,0,752,15920,0.625,0.007208524864187213,301500.0
1314,60,RL,108.0,14774,None,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,30,0,0,0,0,None,None,0,5,2010,WD,Normal,333168,3992,2599,11,11,45,30,782,17991,0.625,0.007310139434141058,301500.0
1315,20,RL,60.0,8190,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,948,GasA,Ex,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,36,0,0,0,0,None,None,0,10,2007,WD,Normal,119000,1896,1680,53,53,24,36,281,7816,0.3333333333333333,0.007326007326007326,121750.0
1316,60,RL,85.0,11075,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,TA,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,0,0,0,0,0,None,None,0,6,2008,WD,Normal,206900,3064,2888,39,39,30,0,578,11814,0.625,0.007674943566591422,140000.0
1317,20,RL,61.0,10226,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,GasA,Ex,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,42,0,0,0,0,None,None,0,1,2009,WD,Normal,295493,3252,1630,1,1,40,42,863,16064,0.6666666666666666,0.00596518677879914,197200.0
1318,120,FV,47.0,4230,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,Ex,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,241,0,0,0,0,None,None,0,4,2007,New,Partial,208900,2704,1352,1,0,35,241,468,14042,1.0,0.011111111111111112,225500.0
1319,20,RL,69.0,14781,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,GasA,Ex,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,150,0,0,0,0,None,None,0,8,2006,WD,Normal,275000,3540,1787,5,4,40,150,751,16008,0.6666666666666666,0.004668155063933428,197200.0
1320,20,RL,75.0,10215,None,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,864,GasA,Ex,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0,0,0,0,0,None,None,0,2,2007,WD,Normal,111000,1812,1440,53,53,20,0,249,7816,0.3333333333333333,0.007342143906020558,121750.0
1321,20,RL,70.0,8400,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,1478,GasA,Gd,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,0,0,0,216,0,None,None,0,6,2009,WD,Normal,156500,2956,2328,52,52,18,216,444,11742,0.5,0.008333333333333333,140000.0
1322,20,RL,69.0,6627,None,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,Floor,TA,N,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,0,0,0,0,None,None,0,7,2008,WD,Normal,72500,720,720,59,58,18,0,288,5847,0.5,0.01041195110909914,124300.0
1323,60,RL,107.0,10186,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,750,GasA,Ex,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,39,0,0,0,0,None,None,0,6,2010,WD,Normal,190000,2673,2597,18,18,35,39,566,13944,0.8333333333333334,0.01050461417632044,301500.0
1324,30,RL,50.0,5330,None,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,420,GasA,Gd,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,Fa,5,Typ,0,None,None,1980.0,None,0,0,None,None,Y,164,0,0,0,0,0,None,None,0,12,2009,WD,Normal,82500,1128,988,69,59,28,0,0,7760,0.5,0.009380863039399626,124300.0
1325,20,RL,75.0,9986,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,1795,GasA,Ex,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,49,0,0,0,0,None,None,0,2,2007,New,Partial,147000,3590,1795,1,0,40,49,898,16048,1.0,0.007510514720608852,225500.0
1326,30,RM,40.0,3636,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,796,GasA,Fa,N,SBrkr,796,0,0,796,0,0,1,0,2,1,TA,5,Typ,0,None,None,1980.0,None,0,0,None,None,N,0,0,100,0,0,0,MnPrv,None,0,1,2008,WD,Normal,55000,1592,796,86,58,16,100,0,7688,0.5,0.011001100110011002,103000.0
1327,30,RH,70.0,4270,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,544,GasA,Ex,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,Gd,6,Typ,0,None,None,1980.0,None,0,0,None,None,Y,0,0,286,0,0,0,None,None,0,5,2007,WD,Normal,79000,1318,1318,76,1,18,286,0,5793,0.3333333333333333,0.01639344262295082,121750.0
1328,20,RL,60.0,6600,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,MnPrv,None,0,10,2008,WD,Normal,130500,1632,1457,26,0,45,0,265,9910,0.3333333333333333,0.00909090909090909,153500.0
1329,50,RM,60.0,10440,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,1510,GasW,Ex,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,520,Fa,TA,Y,0,547,0,0,480,0,MnPrv,Shed,1150,6,2008,WD,Normal,256000,4302,3285,88,58,42,1027,522,11520,0.4,0.005747126436781609,119000.0
1330,60,RL,63.0,9084,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,935,GasA,Gd,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,28,0,0,0,0,None,None,0,6,2006,WD,Normal,176500,2567,1632,8,8,35,28,464,13986,0.8333333333333334,0.006935270805812417,181000.0
1331,20,RL,85.0,10000,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,GasA,Ex,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,45,0,0,0,0,None,None,0,12,2007,WD,Normal,227000,3176,1588,1,1,40,45,828,16048,0.6666666666666666,0.0085,225500.0
1332,80,RL,55.0,10780,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,911,GasA,Gd,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,None,None,0,7,2006,WD,Normal,132500,1865,1437,30,30,25,0,578,9880,0.3333333333333333,0.00510204081632653,197200.0
1333,20,RL,67.0,8877,None,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,816,GasA,Ex,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,0,0,0,0,0,None,None,0,5,2009,WD,Normal,100000,1632,1506,71,51,24,0,289,7752,0.5,0.0075475949081897035,121750.0
1334,50,RM,60.0,7200,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,803,GasA,Ex,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,None,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,65,190,0,0,0,MnPrv,None,0,7,2006,WD,Normal,125500,2163,1360,68,11,30,255,298,9690,0.75,0.008333333333333333,103000.0
1335,160,RM,24.0,2368,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,765,GasA,TA,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,TA,7,Min1,0,None,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,36,0,0,0,0,None,None,0,5,2009,WD,Normal,125000,2130,2130,39,39,30,36,442,9850,0.5,0.010135135135135136,106000.0
1336,20,RL,80.0,9650,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,1350,GasA,TA,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,16,0,0,0,0,None,None,0,4,2009,WD,Normal,167900,2684,2020,32,32,30,16,632,11862,1.0,0.008290155440414507,182900.0
1337,90,RL,87.0,9246,None,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,1656,GasA,TA,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,None,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,211,0,0,0,0,None,None,0,11,2008,WD,Normal,135000,3312,1656,35,35,25,211,508,9865,0.5,0.009409474367293965,182900.0
1338,30,RM,153.0,4118,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,693,Grav,Fa,N,FuseA,693,0,0,693,0,0,1,0,2,1,Fa,4,Typ,0,None,None,1980.0,None,0,0,None,None,N,0,20,0,0,0,0,None,None,0,3,2006,WD,Normal,52500,1386,693,65,56,16,20,0,7764,0.5,0.03715395823215153,119000.0
1339,60,RL,95.0,13450,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,916,GasA,Ex,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,None,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,91,0,0,0,0,None,None,0,6,2006,WD,Normal,200000,2777,2561,4,4,35,91,494,14014,0.8333333333333334,0.007063197026022305,197200.0
1340,20,RL,120.0,9560,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,None,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,None,None,0,6,2006,WD,Normal,128500,1728,1224,34,34,35,0,289,9860,0.3333333333333333,0.012552301255230125,197200.0
1341,20,RL,70.0,8294,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,858,GasA,TA,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,0,0,0,0,0,GdWo,None,0,6,2007,WD,Normal,123000,1730,872,36,36,20,0,484,7884,0.3333333333333333,0.008439836026042922,140000.0
1342,20,RL,66.0,13695,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,1114,GasA,Ex,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,None,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,78,0,0,0,0,None,None,0,7,2008,WD,Normal,155000,2228,1928,5,4,30,78,578,12018,0.3333333333333333,0.004819277108433735,179900.0
1343,60,RL,69.0,9375,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,1284,GasA,Ex,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,87,0,0,0,0,None,None,0,8,2007,WD,Normal,228500,3453,2169,5,5,40,87,649,16016,0.8333333333333334,0.00736,197200.0
1344,50,RL,57.0,7558,None,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,896,GasA,Gd,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,Fa,Fa,Y,0,0,0,0,0,0,None,None,0,3,2009,WD,Normal,177000,2809,1913,81,59,36,0,344,11568,0.5,0.007541677692511246,200624.0
